# gt_conf,pred_conf,out_dev
2.826086956521738913e-01,0.000000000000000000e+00,2.826086956521738913e-01
4.545454545454545581e-02,0.000000000000000000e+00,4.545454545454545581e-02
9.677419354838709409e-02,0.000000000000000000e+00,9.677419354838709409e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.631578947368420907e-01,5.263157894736841813e-02,2.105263157894736725e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.052631578947368363e-01,0.000000000000000000e+00,1.052631578947368363e-01
1.600000000000000033e-01,0.000000000000000000e+00,1.600000000000000033e-01
3.030303030303030387e-02,0.000000000000000000e+00,3.030303030303030387e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000167e-02
2.500000000000000000e-01,0.000000000000000000e+00,2.500000000000000000e-01
2.631578947368420907e-02,0.000000000000000000e+00,2.631578947368420907e-02
8.507462686567164312e-01,0.000000000000000000e+00,8.507462686567164312e-01
8.108108108108108558e-02,0.000000000000000000e+00,8.108108108108108558e-02
6.250000000000000000e-02,0.000000000000000000e+00,6.250000000000000000e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.636363636363636465e-01,0.000000000000000000e+00,3.636363636363636465e-01
7.894736842105262720e-02,0.000000000000000000e+00,7.894736842105262720e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.216867469879517771e-02,6.024096385542168988e-03,3.614457831325301046e-02
1.282051282051281937e-01,0.000000000000000000e+00,1.282051282051281937e-01
1.875000000000000000e-01,0.000000000000000000e+00,1.875000000000000000e-01
2.941176470588235392e-01,0.000000000000000000e+00,2.941176470588235392e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.692307692307692735e-02,0.000000000000000000e+00,7.692307692307692735e-02
0.000000000000000000e+00,2.272727272727272790e-02,2.272727272727272790e-02
3.921568627450980338e-02,0.000000000000000000e+00,3.921568627450980338e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.636363636363636187e-02,0.000000000000000000e+00,3.636363636363636187e-02
8.695652173913043237e-02,0.000000000000000000e+00,8.695652173913043237e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.571428571428571508e-02,0.000000000000000000e+00,8.571428571428571508e-02
2.068965517241379282e-01,0.000000000000000000e+00,2.068965517241379282e-01
5.882352941176470507e-02,5.882352941176470507e-02,1.176470588235294101e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.030303030303030387e-02,0.000000000000000000e+00,3.030303030303030387e-02
5.555555555555555247e-02,0.000000000000000000e+00,5.555555555555555247e-02
2.413793103448275967e-01,8.620689655172413673e-03,2.327586206896551657e-01
2.307692307692307820e-01,0.000000000000000000e+00,2.307692307692307820e-01
1.600000000000000033e-01,0.000000000000000000e+00,1.600000000000000033e-01
1.000000000000000056e-01,0.000000000000000000e+00,1.000000000000000056e-01
1.298701298701298787e-02,0.000000000000000000e+00,1.298701298701298787e-02
1.081081081081081141e-01,0.000000000000000000e+00,1.081081081081081141e-01
2.272727272727272790e-02,0.000000000000000000e+00,2.272727272727272790e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.904761904761904656e-01,0.000000000000000000e+00,1.904761904761904656e-01
2.608695652173912902e-02,0.000000000000000000e+00,2.608695652173912902e-02
2.500000000000000139e-02,0.000000000000000000e+00,2.500000000000000139e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000139e-02,0.000000000000000000e+00,2.500000000000000139e-02
1.052631578947368363e-01,0.000000000000000000e+00,1.052631578947368363e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.176470588235294101e-01,0.000000000000000000e+00,1.176470588235294101e-01
1.458333333333333426e-01,0.000000000000000000e+00,1.458333333333333426e-01
1.666666666666666574e-01,0.000000000000000000e+00,1.666666666666666574e-01
2.500000000000000000e-01,0.000000000000000000e+00,2.500000000000000000e-01
1.250000000000000000e-01,4.166666666666666435e-02,1.666666666666666574e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.649006622516556289e-02,0.000000000000000000e+00,2.649006622516556289e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333287e-02,0.000000000000000000e+00,3.333333333333333287e-02
3.448275862068965469e-02,0.000000000000000000e+00,3.448275862068965469e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.276595744680850963e-01,2.127659574468085055e-02,1.489361702127659504e-01
2.804878048780488076e-01,0.000000000000000000e+00,2.804878048780488076e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.127659574468085055e-02,0.000000000000000000e+00,2.127659574468085055e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.777777777777777901e-01,0.000000000000000000e+00,2.777777777777777901e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.366412213740458070e-01,0.000000000000000000e+00,2.366412213740458070e-01
1.379310344827586188e-02,0.000000000000000000e+00,1.379310344827586188e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.727272727272727182e-01,0.000000000000000000e+00,4.727272727272727182e-01
2.500000000000000139e-02,0.000000000000000000e+00,2.500000000000000139e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.153846153846154188e-02,0.000000000000000000e+00,6.153846153846154188e-02
2.758620689655172376e-01,0.000000000000000000e+00,2.758620689655172376e-01
7.936507936507936067e-02,0.000000000000000000e+00,7.936507936507936067e-02
3.846153846153846367e-02,3.846153846153846367e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.263157894736841813e-02,0.000000000000000000e+00,5.263157894736841813e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.451612903225806273e-02,0.000000000000000000e+00,6.451612903225806273e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.764705882352941291e-01,0.000000000000000000e+00,1.764705882352941291e-01
7.692307692307692735e-02,0.000000000000000000e+00,7.692307692307692735e-02
1.008771929824561348e-01,0.000000000000000000e+00,1.008771929824561348e-01
1.428571428571428492e-01,0.000000000000000000e+00,1.428571428571428492e-01
2.525252525252525207e-02,0.000000000000000000e+00,2.525252525252525207e-02
5.172413793103448620e-01,0.000000000000000000e+00,5.172413793103448620e-01
1.639344262295082053e-02,0.000000000000000000e+00,1.639344262295082053e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.064516129032257841e-02,0.000000000000000000e+00,8.064516129032257841e-02
3.448275862068965747e-01,0.000000000000000000e+00,3.448275862068965747e-01
4.575163398692810163e-02,0.000000000000000000e+00,4.575163398692810163e-02
1.600000000000000033e-01,0.000000000000000000e+00,1.600000000000000033e-01
9.722222222222222376e-02,0.000000000000000000e+00,9.722222222222222376e-02
1.171171171171171144e-01,0.000000000000000000e+00,1.171171171171171144e-01
3.030303030303030387e-02,0.000000000000000000e+00,3.030303030303030387e-02
7.692307692307692735e-02,0.000000000000000000e+00,7.692307692307692735e-02
2.325581395348837177e-02,0.000000000000000000e+00,2.325581395348837177e-02
3.225806451612903136e-02,0.000000000000000000e+00,3.225806451612903136e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000222e-01,0.000000000000000000e+00,4.000000000000000222e-01
7.142857142857142461e-02,0.000000000000000000e+00,7.142857142857142461e-02
3.703703703703703498e-02,0.000000000000000000e+00,3.703703703703703498e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.448275862068965469e-02,0.000000000000000000e+00,3.448275862068965469e-02
8.620689655172413673e-03,0.000000000000000000e+00,8.620689655172413673e-03
1.694915254237288130e-02,0.000000000000000000e+00,1.694915254237288130e-02
7.692307692307692735e-01,0.000000000000000000e+00,7.692307692307692735e-01
3.181818181818181768e-01,0.000000000000000000e+00,3.181818181818181768e-01
4.545454545454545581e-02,0.000000000000000000e+00,4.545454545454545581e-02
8.333333333333332871e-02,0.000000000000000000e+00,8.333333333333332871e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.900523560209423757e-02,0.000000000000000000e+00,8.900523560209423757e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000083e-02,0.000000000000000000e+00,4.000000000000000083e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.702702702702702853e-02,0.000000000000000000e+00,2.702702702702702853e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.083333333333333218e-02,0.000000000000000000e+00,2.083333333333333218e-02
1.538461538461538547e-02,0.000000000000000000e+00,1.538461538461538547e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.612244897959183659e-02,5.102040816326530205e-03,5.102040816326530726e-02
8.235294117647058709e-02,0.000000000000000000e+00,8.235294117647058709e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.212121212121212155e-01,0.000000000000000000e+00,1.212121212121212155e-01
1.754385964912280604e-01,0.000000000000000000e+00,1.754385964912280604e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.688963210702341018e-03,0.000000000000000000e+00,6.688963210702341018e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.076923076923077094e-02,0.000000000000000000e+00,3.076923076923077094e-02
4.534161490683230045e-01,0.000000000000000000e+00,4.534161490683230045e-01
0.000000000000000000e+00,2.083333333333333218e-02,2.083333333333333218e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.229885057471264087e-01,0.000000000000000000e+00,5.229885057471264087e-01
2.777777777777777624e-02,0.000000000000000000e+00,2.777777777777777624e-02
3.295454545454545303e-01,0.000000000000000000e+00,3.295454545454545303e-01
4.000000000000000083e-02,0.000000000000000000e+00,4.000000000000000083e-02
7.692307692307692735e-02,0.000000000000000000e+00,7.692307692307692735e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.094240837696335206e-02,0.000000000000000000e+00,2.094240837696335206e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.225806451612903136e-02,0.000000000000000000e+00,3.225806451612903136e-02
0.000000000000000000e+00,1.123595505617977497e-02,1.123595505617977497e-02
2.521008403361344602e-02,0.000000000000000000e+00,2.521008403361344602e-02
2.702702702702702853e-02,0.000000000000000000e+00,2.702702702702702853e-02
2.843601895734597026e-02,0.000000000000000000e+00,2.843601895734597026e-02
2.857142857142857054e-02,0.000000000000000000e+00,2.857142857142857054e-02
4.140625000000000000e-01,0.000000000000000000e+00,4.140625000000000000e-01
3.636363636363636187e-02,0.000000000000000000e+00,3.636363636363636187e-02
1.428571428571428527e-02,0.000000000000000000e+00,1.428571428571428527e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.695652173913043584e-03,0.000000000000000000e+00,8.695652173913043584e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.846153846153846367e-02,0.000000000000000000e+00,3.846153846153846367e-02
5.172413793103448204e-02,0.000000000000000000e+00,5.172413793103448204e-02
6.489675516224188700e-02,0.000000000000000000e+00,6.489675516224188700e-02
6.060606060606060774e-02,0.000000000000000000e+00,6.060606060606060774e-02
2.142857142857142738e-01,0.000000000000000000e+00,2.142857142857142738e-01
3.846153846153846367e-02,0.000000000000000000e+00,3.846153846153846367e-02
3.703703703703703498e-02,0.000000000000000000e+00,3.703703703703703498e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.355932203389830504e-01,3.389830508474576259e-02,1.694915254237288060e-01
1.176470588235294101e-01,8.403361344537814762e-03,1.260504201680672232e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.212121212121212155e-01,0.000000000000000000e+00,1.212121212121212155e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.333333333333333419e-02,0.000000000000000000e+00,1.333333333333333419e-02
1.333333333333333315e-01,0.000000000000000000e+00,1.333333333333333315e-01
9.836065573770491621e-02,1.639344262295082053e-02,1.147540983606557402e-01
2.727272727272727071e-01,0.000000000000000000e+00,2.727272727272727071e-01
5.263157894736841813e-02,0.000000000000000000e+00,5.263157894736841813e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.769911504424778736e-02,0.000000000000000000e+00,1.769911504424778736e-02
5.882352941176470507e-02,0.000000000000000000e+00,5.882352941176470507e-02
1.052631578947368363e-01,0.000000000000000000e+00,1.052631578947368363e-01
8.235294117647058709e-02,0.000000000000000000e+00,8.235294117647058709e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.111111111111111049e-01,0.000000000000000000e+00,1.111111111111111049e-01
1.458333333333333426e-01,0.000000000000000000e+00,1.458333333333333426e-01
7.499999999999999722e-02,0.000000000000000000e+00,7.499999999999999722e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.744186046511627883e-02,0.000000000000000000e+00,1.744186046511627883e-02
1.086956521739130405e-01,0.000000000000000000e+00,1.086956521739130405e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.539823008849557473e-02,8.849557522123893682e-03,4.424778761061946841e-02
4.594594594594594850e-01,0.000000000000000000e+00,4.594594594594594850e-01
2.168674698795180766e-01,1.204819277108433798e-02,2.048192771084337283e-01
1.190476190476190410e-01,0.000000000000000000e+00,1.190476190476190410e-01
2.876712328767123128e-01,0.000000000000000000e+00,2.876712328767123128e-01
3.333333333333333148e-01,0.000000000000000000e+00,3.333333333333333148e-01
1.666666666666666644e-02,1.666666666666666644e-02,3.333333333333333287e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.166666666666666435e-02,0.000000000000000000e+00,4.166666666666666435e-02
9.259259259259258745e-03,0.000000000000000000e+00,9.259259259259258745e-03
0.000000000000000000e+00,5.555555555555555247e-02,5.555555555555555247e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.896551724137930939e-02,0.000000000000000000e+00,6.896551724137930939e-02
1.333333333333333315e-01,0.000000000000000000e+00,1.333333333333333315e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.702702702702702853e-01,0.000000000000000000e+00,2.702702702702702853e-01
6.122448979591836593e-02,0.000000000000000000e+00,6.122448979591836593e-02
2.631578947368420907e-02,6.578947368421052266e-03,3.289473684210526133e-02
9.193548387096773800e-01,0.000000000000000000e+00,9.193548387096773800e-01
2.692307692307692180e-01,0.000000000000000000e+00,2.692307692307692180e-01
4.545454545454545581e-02,0.000000000000000000e+00,4.545454545454545581e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.562500000000000000e-02,0.000000000000000000e+00,1.562500000000000000e-02
1.590909090909090884e-01,0.000000000000000000e+00,1.590909090909090884e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.575757575757575968e-02,0.000000000000000000e+00,7.575757575757575968e-02
6.153846153846154188e-02,0.000000000000000000e+00,6.153846153846154188e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.263157894736841813e-02,0.000000000000000000e+00,5.263157894736841813e-02
3.125000000000000000e-02,0.000000000000000000e+00,3.125000000000000000e-02
1.162790697674418589e-01,0.000000000000000000e+00,1.162790697674418589e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.511278195488721554e-02,0.000000000000000000e+00,4.511278195488721554e-02
6.400000000000000133e-01,0.000000000000000000e+00,6.400000000000000133e-01
1.724137931034482873e-01,3.448275862068965469e-02,1.379310344827586188e-01
8.196721311475409222e-02,0.000000000000000000e+00,8.196721311475409222e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.380952380952380820e-02,0.000000000000000000e+00,2.380952380952380820e-02
7.499999999999999722e-02,0.000000000000000000e+00,7.499999999999999722e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.702702702702702853e-02,0.000000000000000000e+00,2.702702702702702853e-02
2.127659574468085055e-02,0.000000000000000000e+00,2.127659574468085055e-02
4.090909090909091161e-01,0.000000000000000000e+00,4.090909090909091161e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.259259259259258745e-02,0.000000000000000000e+00,9.259259259259258745e-02
5.000000000000000278e-02,0.000000000000000000e+00,5.000000000000000278e-02
1.492537313432835792e-02,0.000000000000000000e+00,1.492537313432835792e-02
2.000000000000000111e-01,4.000000000000000083e-02,1.600000000000000033e-01
2.127659574468085124e-01,0.000000000000000000e+00,2.127659574468085124e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999999889e-01,0.000000000000000000e+00,2.999999999999999889e-01
8.666666666666666963e-01,0.000000000000000000e+00,8.666666666666666963e-01
2.549019607843137081e-01,0.000000000000000000e+00,2.549019607843137081e-01
3.389830508474576259e-02,8.474576271186440649e-03,2.542372881355932368e-02
3.571428571428571230e-02,1.785714285714285615e-02,1.785714285714285615e-02
2.631578947368420907e-02,0.000000000000000000e+00,2.631578947368420907e-02
1.111111111111111049e-01,0.000000000000000000e+00,1.111111111111111049e-01
1.063829787234042527e-02,0.000000000000000000e+00,1.063829787234042527e-02
2.127659574468085055e-02,0.000000000000000000e+00,2.127659574468085055e-02
3.064516129032258118e-01,0.000000000000000000e+00,3.064516129032258118e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.333333333333332871e-02,0.000000000000000000e+00,8.333333333333332871e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.150214592274678094e-02,0.000000000000000000e+00,5.150214592274678094e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.345794392523363789e-03,1.869158878504672758e-02,2.803738317757009310e-02
4.268292682926829590e-02,6.097560975609756309e-03,3.658536585365853439e-02
3.809523809523809867e-02,9.523809523809524669e-03,2.857142857142857054e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.612903225806451568e-02,1.612903225806451568e-02
0.000000000000000000e+00,1.408450704225352144e-02,1.408450704225352144e-02
3.508771929824561209e-02,0.000000000000000000e+00,3.508771929824561209e-02
6.896551724137930939e-02,0.000000000000000000e+00,6.896551724137930939e-02
8.860759493670886111e-02,0.000000000000000000e+00,8.860759493670886111e-02
8.571428571428571508e-02,0.000000000000000000e+00,8.571428571428571508e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.783783783783783994e-01,2.702702702702702853e-02,3.513513513513513709e-01
5.142857142857142350e-01,0.000000000000000000e+00,5.142857142857142350e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.282051282051282007e-02,0.000000000000000000e+00,1.282051282051282007e-02
8.333333333333332871e-02,0.000000000000000000e+00,8.333333333333332871e-02
5.555555555555555247e-02,0.000000000000000000e+00,5.555555555555555247e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.347826086956521618e-02,0.000000000000000000e+00,4.347826086956521618e-02
1.298701298701298579e-01,1.298701298701298787e-02,1.168831168831168804e-01
6.818181818181817677e-01,0.000000000000000000e+00,6.818181818181817677e-01
1.818181818181818232e-01,0.000000000000000000e+00,1.818181818181818232e-01
5.714285714285714107e-02,0.000000000000000000e+00,5.714285714285714107e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.347826086956521618e-02,0.000000000000000000e+00,4.347826086956521618e-02
2.739726027397260122e-02,0.000000000000000000e+00,2.739726027397260122e-02
1.428571428571428492e-01,0.000000000000000000e+00,1.428571428571428492e-01
4.347826086956521618e-02,0.000000000000000000e+00,4.347826086956521618e-02
4.761904761904761640e-02,0.000000000000000000e+00,4.761904761904761640e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.272727272727272374e-02,0.000000000000000000e+00,7.272727272727272374e-02
1.250000000000000000e-01,0.000000000000000000e+00,1.250000000000000000e-01
1.244813278008298670e-02,0.000000000000000000e+00,1.244813278008298670e-02
1.363636363636363535e-01,1.136363636363636395e-02,1.363636363636363535e-01
1.724137931034482735e-02,0.000000000000000000e+00,1.724137931034482735e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.807692307692307959e-02,0.000000000000000000e+00,4.807692307692307959e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.311475409836065642e-01,1.639344262295082053e-02,1.475409836065573743e-01
1.162790697674418589e-02,0.000000000000000000e+00,1.162790697674418589e-02
4.545454545454545581e-02,0.000000000000000000e+00,4.545454545454545581e-02
1.818181818181818232e-01,0.000000000000000000e+00,1.818181818181818232e-01
2.105263157894736725e-01,0.000000000000000000e+00,2.105263157894736725e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.857142857142856984e-01,0.000000000000000000e+00,2.857142857142856984e-01
5.714285714285714107e-02,0.000000000000000000e+00,5.714285714285714107e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.666666666666666574e-01,0.000000000000000000e+00,1.666666666666666574e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.695652173913043237e-02,4.347826086956521618e-02,1.304347826086956486e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.521739130434782428e-02,0.000000000000000000e+00,6.521739130434782428e-02
1.526717557251908337e-02,7.633587786259541687e-03,2.290076335877862593e-02
5.128205128205128027e-02,0.000000000000000000e+00,5.128205128205128027e-02
7.777777777777777901e-01,0.000000000000000000e+00,7.777777777777777901e-01
2.105263157894736725e-01,0.000000000000000000e+00,2.105263157894736725e-01
6.722689075630251809e-02,0.000000000000000000e+00,6.722689075630251809e-02
1.025641025641025605e-01,0.000000000000000000e+00,1.025641025641025605e-01
3.333333333333333148e-01,1.111111111111111049e-01,2.962962962962962798e-01
7.547169811320754429e-02,1.886792452830188607e-02,5.660377358490566169e-02
3.921568627450980338e-02,0.000000000000000000e+00,3.921568627450980338e-02
4.081632653061224164e-02,0.000000000000000000e+00,4.081632653061224164e-02
1.666666666666666574e-01,0.000000000000000000e+00,1.666666666666666574e-01
9.345794392523363789e-03,0.000000000000000000e+00,9.345794392523363789e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.200000000000000067e-02,0.000000000000000000e+00,3.200000000000000067e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.321585903083700476e-02,0.000000000000000000e+00,1.321585903083700476e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.235294117647058987e-01,0.000000000000000000e+00,3.235294117647058987e-01
5.652173913043477826e-01,0.000000000000000000e+00,5.652173913043477826e-01
1.250000000000000000e-01,0.000000000000000000e+00,1.250000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.463414634146341375e-01,0.000000000000000000e+00,1.463414634146341375e-01
1.014492753623188470e-01,0.000000000000000000e+00,1.014492753623188470e-01
6.060606060606060774e-02,0.000000000000000000e+00,6.060606060606060774e-02
6.060606060606060774e-02,0.000000000000000000e+00,6.060606060606060774e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.410256410256409687e-02,0.000000000000000000e+00,6.410256410256409687e-02
1.874999999999999931e-02,0.000000000000000000e+00,1.874999999999999931e-02
6.722689075630251809e-02,8.403361344537814762e-03,5.882352941176470507e-02
3.960396039603960444e-02,9.900990099009901110e-03,4.950495049504950729e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.562500000000000000e-02,0.000000000000000000e+00,1.562500000000000000e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.153846153846153910e-01,7.692307692307692735e-02,1.153846153846153910e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.739336492890995622e-03,0.000000000000000000e+00,4.739336492890995622e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.428571428571428492e-01,0.000000000000000000e+00,1.428571428571428492e-01
1.600000000000000033e-01,0.000000000000000000e+00,1.600000000000000033e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.460674157303370746e-01,0.000000000000000000e+00,1.460674157303370746e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.379310344827586188e-01,0.000000000000000000e+00,1.379310344827586188e-01
2.877697841726618855e-02,0.000000000000000000e+00,2.877697841726618855e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.111111111111111049e-01,1.234567901234567833e-02,9.876543209876542662e-02
4.918032786885245811e-02,8.196721311475410263e-03,4.098360655737704611e-02
3.606557377049180446e-01,0.000000000000000000e+00,3.606557377049180446e-01
2.500000000000000000e-01,0.000000000000000000e+00,2.500000000000000000e-01
